sequence,method,family,horizon_s,position_tolerance_m,heading_tolerance_deg,n_traces,position_valid_fraction_median,position_valid_fraction_mean,joint_valid_fraction_median,joint_valid_fraction_mean
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.2,1.0,30,0.9178403755868545,0.9179968701095463,0.3732394366197183,0.37323943661971826
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.2,2.0,30,0.9178403755868545,0.9179968701095463,0.6103286384976526,0.6103286384976526
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.2,5.0,30,0.9178403755868545,0.9179968701095463,0.8497652582159625,0.8499217527386542
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.2,10.0,30,0.9178403755868545,0.9179968701095463,0.8967136150234741,0.8970266040688578
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.2,20.0,30,0.9178403755868545,0.9179968701095463,0.903755868544601,0.9039123630672925
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.5,1.0,30,0.971830985915493,0.9718309859154928,0.3732394366197183,0.37323943661971826
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.5,2.0,30,0.971830985915493,0.9718309859154928,0.6150234741784038,0.6147104851330204
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.5,5.0,30,0.971830985915493,0.9718309859154928,0.8591549295774648,0.8589984350547729
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.5,10.0,30,0.971830985915493,0.9718309859154928,0.9154929577464789,0.9154929577464791
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.5,20.0,30,0.971830985915493,0.9718309859154928,0.9436619718309859,0.9436619718309855
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,1.0,1.0,30,0.9765258215962441,0.9765258215962441,0.3732394366197183,0.37323943661971826
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,1.0,2.0,30,0.9765258215962441,0.9765258215962441,0.6150234741784038,0.6147104851330204
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,1.0,5.0,30,0.9765258215962441,0.9765258215962441,0.863849765258216,0.8636932707355243
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,1.0,10.0,30,0.9765258215962441,0.9765258215962441,0.92018779342723,0.9201877934272303
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,1.0,20.0,30,0.9765258215962441,0.9765258215962441,0.9483568075117371,0.9483568075117369
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.05,1.0,30,0.043478260869565216,0.042753623188405795,0.021739130434782608,0.021739130434782605
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.05,2.0,30,0.043478260869565216,0.042753623188405795,0.043478260869565216,0.042753623188405795
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.05,5.0,30,0.043478260869565216,0.042753623188405795,0.043478260869565216,0.042753623188405795
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.05,10.0,30,0.043478260869565216,0.042753623188405795,0.043478260869565216,0.042753623188405795
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.05,20.0,30,0.043478260869565216,0.042753623188405795,0.043478260869565216,0.042753623188405795
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.1,1.0,30,0.1956521739130435,0.18985507246376815,0.10869565217391304,0.10869565217391305
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.1,2.0,30,0.1956521739130435,0.18985507246376815,0.17391304347826086,0.16884057971014496
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.1,5.0,30,0.1956521739130435,0.18985507246376815,0.17391304347826086,0.16956521739130437
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.1,10.0,30,0.1956521739130435,0.18985507246376815,0.17391304347826086,0.1753623188405797
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.1,20.0,30,0.1956521739130435,0.18985507246376815,0.17391304347826086,0.1753623188405797
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.2,1.0,30,0.6086956521739131,0.6210144927536232,0.2282608695652174,0.22753623188405794
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.2,2.0,30,0.6086956521739131,0.6210144927536232,0.41304347826086957,0.4217391304347826
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.2,5.0,30,0.6086956521739131,0.6210144927536232,0.5217391304347826,0.5376811594202898
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.2,10.0,30,0.6086956521739131,0.6210144927536232,0.5652173913043478,0.5775362318840579
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.2,20.0,30,0.6086956521739131,0.6210144927536232,0.5869565217391305,0.5992753623188405
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.5,1.0,30,0.8260869565217391,0.8260869565217389,0.2826086956521739,0.2869565217391304
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.5,2.0,30,0.8260869565217391,0.8260869565217389,0.5,0.5
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.5,5.0,30,0.8260869565217391,0.8260869565217389,0.6956521739130435,0.698550724637681
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.5,10.0,30,0.8260869565217391,0.8260869565217389,0.782608695652174,0.7826086956521743
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,0.5,20.0,30,0.8260869565217391,0.8260869565217389,0.8043478260869565,0.8043478260869567
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,1.0,1.0,30,0.9347826086956522,0.9347826086956522,0.2826086956521739,0.2869565217391304
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,1.0,2.0,30,0.9347826086956522,0.9347826086956522,0.5,0.5
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,1.0,5.0,30,0.9347826086956522,0.9347826086956522,0.717391304347826,0.7202898550724635
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,1.0,10.0,30,0.9347826086956522,0.9347826086956522,0.8043478260869565,0.8043478260869567
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,5.0,1.0,20.0,30,0.9347826086956522,0.9347826086956522,0.8913043478260869,0.8913043478260867
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.05,1.0,30,0.0,0.0,0.0,0.0
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.05,2.0,30,0.0,0.0,0.0,0.0
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.05,5.0,30,0.0,0.0,0.0,0.0
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.05,10.0,30,0.0,0.0,0.0,0.0
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.05,20.0,30,0.0,0.0,0.0,0.0
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.1,1.0,30,0.043478260869565216,0.04492753623188405,0.043478260869565216,0.04492753623188405
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.1,2.0,30,0.043478260869565216,0.04492753623188405,0.043478260869565216,0.04492753623188405
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.1,5.0,30,0.043478260869565216,0.04492753623188405,0.043478260869565216,0.04492753623188405
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.1,10.0,30,0.043478260869565216,0.04492753623188405,0.043478260869565216,0.04492753623188405
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.1,20.0,30,0.043478260869565216,0.04492753623188405,0.043478260869565216,0.04492753623188405
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.2,1.0,30,0.13043478260869565,0.1579710144927536,0.08695652173913043,0.10579710144927537
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.2,2.0,30,0.13043478260869565,0.1579710144927536,0.08695652173913043,0.10579710144927537
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.2,5.0,30,0.13043478260869565,0.1579710144927536,0.13043478260869565,0.1579710144927536
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.2,10.0,30,0.13043478260869565,0.1579710144927536,0.13043478260869565,0.1579710144927536
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.2,20.0,30,0.13043478260869565,0.1579710144927536,0.13043478260869565,0.1579710144927536
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.5,1.0,30,0.6086956521739131,0.6144927536231886,0.17391304347826086,0.17391304347826084
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.5,2.0,30,0.6086956521739131,0.6144927536231886,0.17391304347826086,0.1855072463768116
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.5,5.0,30,0.6086956521739131,0.6144927536231886,0.43478260869565216,0.44637681159420295
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.5,10.0,30,0.6086956521739131,0.6144927536231886,0.5217391304347826,0.5318840579710146
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,0.5,20.0,30,0.6086956521739131,0.6144927536231886,0.5652173913043478,0.5710144927536231
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,1.0,1.0,30,0.6956521739130435,0.6956521739130433,0.17391304347826086,0.17391304347826084
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,1.0,2.0,30,0.6956521739130435,0.6956521739130433,0.17391304347826086,0.1855072463768116
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,1.0,5.0,30,0.6956521739130435,0.6956521739130433,0.5217391304347826,0.5231884057971016
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,1.0,10.0,30,0.6956521739130435,0.6956521739130433,0.6086956521739131,0.6086956521739133
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,10.0,1.0,20.0,30,0.6956521739130435,0.6956521739130433,0.6521739130434783,0.652173913043478
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,0.5,2.0,1,0.04225352112676056,0.04225352112676056,0.03286384976525822,0.03286384976525822
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,0.5,5.0,1,0.04225352112676056,0.04225352112676056,0.03755868544600939,0.03755868544600939
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,0.5,10.0,1,0.04225352112676056,0.04225352112676056,0.04225352112676056,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,0.5,20.0,1,0.04225352112676056,0.04225352112676056,0.04225352112676056,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,0.5,30.0,1,0.04225352112676056,0.04225352112676056,0.04225352112676056,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,0.5,45.0,1,0.04225352112676056,0.04225352112676056,0.04225352112676056,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,1.0,2.0,1,0.051643192488262914,0.051643192488262914,0.03286384976525822,0.03286384976525822
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,1.0,5.0,1,0.051643192488262914,0.051643192488262914,0.03755868544600939,0.03755868544600939
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,1.0,10.0,1,0.051643192488262914,0.051643192488262914,0.04225352112676056,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,1.0,20.0,1,0.051643192488262914,0.051643192488262914,0.04225352112676056,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,1.0,30.0,1,0.051643192488262914,0.051643192488262914,0.051643192488262914,0.051643192488262914
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,1.0,45.0,1,0.051643192488262914,0.051643192488262914,0.051643192488262914,0.051643192488262914
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,2.0,2.0,1,0.06572769953051644,0.06572769953051644,0.03286384976525822,0.03286384976525822
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,2.0,5.0,1,0.06572769953051644,0.06572769953051644,0.03755868544600939,0.03755868544600939
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,2.0,10.0,1,0.06572769953051644,0.06572769953051644,0.04225352112676056,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,2.0,20.0,1,0.06572769953051644,0.06572769953051644,0.04225352112676056,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,2.0,30.0,1,0.06572769953051644,0.06572769953051644,0.06103286384976526,0.06103286384976526
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,2.0,45.0,1,0.06572769953051644,0.06572769953051644,0.06572769953051644,0.06572769953051644
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,5.0,2.0,1,0.10328638497652583,0.10328638497652583,0.03286384976525822,0.03286384976525822
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,5.0,5.0,1,0.10328638497652583,0.10328638497652583,0.03755868544600939,0.03755868544600939
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,5.0,10.0,1,0.10328638497652583,0.10328638497652583,0.04225352112676056,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,5.0,20.0,1,0.10328638497652583,0.10328638497652583,0.04225352112676056,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,5.0,30.0,1,0.10328638497652583,0.10328638497652583,0.09859154929577464,0.09859154929577464
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,5.0,45.0,1,0.10328638497652583,0.10328638497652583,0.10328638497652583,0.10328638497652583
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,10.0,2.0,1,0.17370892018779344,0.17370892018779344,0.03286384976525822,0.03286384976525822
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,10.0,5.0,1,0.17370892018779344,0.17370892018779344,0.03755868544600939,0.03755868544600939
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,10.0,10.0,1,0.17370892018779344,0.17370892018779344,0.04225352112676056,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,10.0,20.0,1,0.17370892018779344,0.17370892018779344,0.04225352112676056,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,10.0,30.0,1,0.17370892018779344,0.17370892018779344,0.15023474178403756,0.15023474178403756
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,10.0,45.0,1,0.17370892018779344,0.17370892018779344,0.16901408450704225,0.16901408450704225
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,20.0,2.0,1,0.3004694835680751,0.3004694835680751,0.03286384976525822,0.03286384976525822
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,20.0,5.0,1,0.3004694835680751,0.3004694835680751,0.03755868544600939,0.03755868544600939
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,20.0,10.0,1,0.3004694835680751,0.3004694835680751,0.04225352112676056,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,20.0,20.0,1,0.3004694835680751,0.3004694835680751,0.051643192488262914,0.051643192488262914
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,20.0,30.0,1,0.3004694835680751,0.3004694835680751,0.27230046948356806,0.27230046948356806
ts_2022_09_01_11h20m00s_two_random,physics_only,global_synchronization,0.0,20.0,45.0,1,0.3004694835680751,0.3004694835680751,0.29577464788732394,0.29577464788732394
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.05,1.0,1,0.4272300469483568,0.4272300469483568,0.22065727699530516,0.22065727699530516
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.05,2.0,1,0.4272300469483568,0.4272300469483568,0.323943661971831,0.323943661971831
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.05,5.0,1,0.4272300469483568,0.4272300469483568,0.4084507042253521,0.4084507042253521
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.05,10.0,1,0.4272300469483568,0.4272300469483568,0.4225352112676056,0.4225352112676056
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.05,20.0,1,0.4272300469483568,0.4272300469483568,0.4225352112676056,0.4225352112676056
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.1,1.0,1,0.8356807511737089,0.8356807511737089,0.39436619718309857,0.39436619718309857
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.1,2.0,1,0.8356807511737089,0.8356807511737089,0.5868544600938967,0.5868544600938967
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.1,5.0,1,0.8356807511737089,0.8356807511737089,0.7981220657276995,0.7981220657276995
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.1,10.0,1,0.8356807511737089,0.8356807511737089,0.8215962441314554,0.8215962441314554
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.1,20.0,1,0.8356807511737089,0.8356807511737089,0.8215962441314554,0.8215962441314554
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.2,1.0,1,0.92018779342723,0.92018779342723,0.40375586854460094,0.40375586854460094
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.2,2.0,1,0.92018779342723,0.92018779342723,0.6150234741784038,0.6150234741784038
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.2,5.0,1,0.92018779342723,0.92018779342723,0.8497652582159625,0.8497652582159625
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.2,10.0,1,0.92018779342723,0.92018779342723,0.9014084507042254,0.9014084507042254
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.2,20.0,1,0.92018779342723,0.92018779342723,0.9061032863849765,0.9061032863849765
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.5,1.0,1,0.971830985915493,0.971830985915493,0.40375586854460094,0.40375586854460094
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.5,2.0,1,0.971830985915493,0.971830985915493,0.6150234741784038,0.6150234741784038
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.5,5.0,1,0.971830985915493,0.971830985915493,0.8544600938967136,0.8544600938967136
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.5,10.0,1,0.971830985915493,0.971830985915493,0.9154929577464789,0.9154929577464789
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,0.5,20.0,1,0.971830985915493,0.971830985915493,0.9436619718309859,0.9436619718309859
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,1.0,1.0,1,0.9765258215962441,0.9765258215962441,0.40375586854460094,0.40375586854460094
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,1.0,2.0,1,0.9765258215962441,0.9765258215962441,0.6150234741784038,0.6150234741784038
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,1.0,5.0,1,0.9765258215962441,0.9765258215962441,0.8591549295774648,0.8591549295774648
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,1.0,10.0,1,0.9765258215962441,0.9765258215962441,0.92018779342723,0.92018779342723
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,1.0,1.0,20.0,1,0.9765258215962441,0.9765258215962441,0.9483568075117371,0.9483568075117371
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.05,1.0,1,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.05,2.0,1,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.05,5.0,1,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.05,10.0,1,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.05,20.0,1,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.1,1.0,1,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.021739130434782608
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.1,2.0,1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.1,5.0,1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.1,10.0,1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.1,20.0,1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.2,1.0,1,0.391304347826087,0.391304347826087,0.17391304347826086,0.17391304347826086
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.2,2.0,1,0.391304347826087,0.391304347826087,0.30434782608695654,0.30434782608695654
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.2,5.0,1,0.391304347826087,0.391304347826087,0.34782608695652173,0.34782608695652173
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.2,10.0,1,0.391304347826087,0.391304347826087,0.34782608695652173,0.34782608695652173
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.2,20.0,1,0.391304347826087,0.391304347826087,0.3695652173913043,0.3695652173913043
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.5,1.0,1,0.8260869565217391,0.8260869565217391,0.2826086956521739,0.2826086956521739
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.5,2.0,1,0.8260869565217391,0.8260869565217391,0.5,0.5
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.5,5.0,1,0.8260869565217391,0.8260869565217391,0.6956521739130435,0.6956521739130435
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.5,10.0,1,0.8260869565217391,0.8260869565217391,0.782608695652174,0.782608695652174
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,0.5,20.0,1,0.8260869565217391,0.8260869565217391,0.8043478260869565,0.8043478260869565
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,1.0,1.0,1,0.9347826086956522,0.9347826086956522,0.2826086956521739,0.2826086956521739
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,1.0,2.0,1,0.9347826086956522,0.9347826086956522,0.5,0.5
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,1.0,5.0,1,0.9347826086956522,0.9347826086956522,0.717391304347826,0.717391304347826
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,1.0,10.0,1,0.9347826086956522,0.9347826086956522,0.8043478260869565,0.8043478260869565
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,5.0,1.0,20.0,1,0.9347826086956522,0.9347826086956522,0.8913043478260869,0.8913043478260869
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,10.0,0.05,1.0,1,0.0,0.0,0.0,0.0
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,10.0,0.05,2.0,1,0.0,0.0,0.0,0.0
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,10.0,0.05,5.0,1,0.0,0.0,0.0,0.0
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,10.0,0.05,10.0,1,0.0,0.0,0.0,0.0
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,10.0,0.05,20.0,1,0.0,0.0,0.0,0.0
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,10.0,0.1,1.0,1,0.0,0.0,0.0,0.0
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,10.0,0.1,2.0,1,0.0,0.0,0.0,0.0
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,10.0,0.1,5.0,1,0.0,0.0,0.0,0.0
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,10.0,0.1,10.0,1,0.0,0.0,0.0,0.0
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,10.0,0.1,20.0,1,0.0,0.0,0.0,0.0
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,10.0,0.2,1.0,1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,10.0,0.2,2.0,1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
ts_2022_09_01_11h20m00s_two_random,physics_only,local_relative_motion,10.0,0.2,5.0,1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
